suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,35,4035,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,36,4036,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,37,4037,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,38,4038,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,39,4039,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,40,4040,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,41,4041,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,42,4042,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,43,4043,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,44,4044,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,45,4045,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,46,4046,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,47,4047,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,48,4048,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,gaussian_blur,5,49,4049,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,0,4000,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,1,4001,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,2,4002,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,3,4003,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,4,4004,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,5,4005,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,6,4006,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,7,4007,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,8,4008,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,9,4009,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,10,4010,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,11,4011,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,12,4012,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,13,4013,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,14,4014,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,15,4015,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,16,4016,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,17,4017,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,18,4018,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,19,4019,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,20,4020,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,21,4021,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,22,4022,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,23,4023,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,24,4024,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,25,4025,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,26,4026,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,27,4027,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,28,4028,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,29,4029,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,30,4030,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,31,4031,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,32,4032,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,33,4033,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,34,4034,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,35,4035,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,36,4036,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,37,4037,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,38,4038,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,39,4039,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,40,4040,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,41,4041,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,42,4042,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,43,4043,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,44,4044,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,45,4045,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,46,4046,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,47,4047,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,48,4048,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,zoom_blur,5,49,4049,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,0,4000,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,1,4001,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,2,4002,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,3,4003,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,4,4004,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,5,4005,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,6,4006,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,7,4007,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,8,4008,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,9,4009,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,10,4010,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,11,4011,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,12,4012,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,13,4013,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,14,4014,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,15,4015,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,16,4016,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,17,4017,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,18,4018,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,19,4019,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,20,4020,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,21,4021,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,22,4022,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,23,4023,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,24,4024,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,25,4025,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,26,4026,False,280
spatial,4,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,fog,5,27,4027,False,280
